xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
1,46,18,63,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2421-v.png
1,46,18,63,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2421-hv.png
1,46,18,63,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2421-b.png
137,57,155,76,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2422-h.png
137,57,155,76,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2422-v.png
137,57,155,76,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2422-hv.png
137,57,155,76,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2422-b.png
235,51,249,67,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2423-h.png
235,51,249,67,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2423-v.png
235,51,249,67,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2423-hv.png
235,51,249,67,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2423-b.png
282,33,301,51,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2424-h.png
282,33,301,51,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2424-v.png
282,33,301,51,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2424-hv.png
282,33,301,51,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2424-b.png
89,54,103,71,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2425-h.png
89,54,103,71,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2425-v.png
89,54,103,71,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2425-hv.png
89,54,103,71,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2425-b.png
252,116,284,149,without_mask,maksssksksss38,400,285,maksssksksss38.xml,maksssksksss38.png,maksssksksss38-2441-h.png
252,116,284,149,without_mask,maksssksksss38,400,285,maksssksksss38.xml,maksssksksss38.png,maksssksksss38-2441-v.png
252,116,284,149,without_mask,maksssksksss38,400,285,maksssksksss38.xml,maksssksksss38.png,maksssksksss38-2441-hv.png
252,116,284,149,without_mask,maksssksksss38,400,285,maksssksksss38.xml,maksssksksss38.png,maksssksksss38-2441-b.png
289,21,311,44,without_mask,maksssksksss153,400,268,maksssksksss153.xml,maksssksksss153.png,maksssksksss153-2443-h.png
289,21,311,44,without_mask,maksssksksss153,400,268,maksssksksss153.xml,maksssksksss153.png,maksssksksss153-2443-v.png
289,21,311,44,without_mask,maksssksksss153,400,268,maksssksksss153.xml,maksssksksss153.png,maksssksksss153-2443-hv.png
289,21,311,44,without_mask,maksssksksss153,400,268,maksssksksss153.xml,maksssksksss153.png,maksssksksss153-2443-b.png
164,17,174,25,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2459-h.png
164,17,174,25,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2459-v.png
164,17,174,25,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2459-hv.png
164,17,174,25,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2459-b.png
233,22,242,33,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2460-h.png
233,22,242,33,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2460-v.png
233,22,242,33,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2460-hv.png
233,22,242,33,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2460-b.png
247,2,257,12,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2463-h.png
247,2,257,12,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2463-v.png
247,2,257,12,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2463-hv.png
247,2,257,12,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2463-b.png
287,10,295,19,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2467-h.png
287,10,295,19,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2467-v.png
287,10,295,19,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2467-hv.png
287,10,295,19,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2467-b.png
347,11,359,21,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2468-h.png
347,11,359,21,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2468-v.png
347,11,359,21,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2468-hv.png
347,11,359,21,without_mask,maksssksksss280,400,267,maksssksksss280.xml,maksssksksss280.png,maksssksksss280-2468-b.png
16,115,38,139,without_mask,maksssksksss92,400,267,maksssksksss92.xml,maksssksksss92.png,maksssksksss92-2475-h.png
16,115,38,139,without_mask,maksssksksss92,400,267,maksssksksss92.xml,maksssksksss92.png,maksssksksss92-2475-v.png
16,115,38,139,without_mask,maksssksksss92,400,267,maksssksksss92.xml,maksssksksss92.png,maksssksksss92-2475-hv.png
16,115,38,139,without_mask,maksssksksss92,400,267,maksssksksss92.xml,maksssksksss92.png,maksssksksss92-2475-b.png
290,66,296,74,without_mask,maksssksksss159,400,225,maksssksksss159.xml,maksssksksss159.png,maksssksksss159-2488-h.png
290,66,296,74,without_mask,maksssksksss159,400,225,maksssksksss159.xml,maksssksksss159.png,maksssksksss159-2488-v.png
290,66,296,74,without_mask,maksssksksss159,400,225,maksssksksss159.xml,maksssksksss159.png,maksssksksss159-2488-hv.png
290,66,296,74,without_mask,maksssksksss159,400,225,maksssksksss159.xml,maksssksksss159.png,maksssksksss159-2488-b.png
161,9,179,28,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2494-h.png
161,9,179,28,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2494-v.png
161,9,179,28,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2494-hv.png
161,9,179,28,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2494-b.png
230,48,244,67,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2497-h.png
230,48,244,67,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2497-v.png
230,48,244,67,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2497-hv.png
230,48,244,67,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2497-b.png
210,61,233,84,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2498-h.png
210,61,233,84,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2498-v.png
210,61,233,84,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2498-hv.png
210,61,233,84,without_mask,maksssksksss451,400,273,maksssksksss451.xml,maksssksksss451.png,maksssksksss451-2498-b.png
372,108,390,128,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2507-h.png
372,108,390,128,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2507-v.png
372,108,390,128,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2507-hv.png
372,108,390,128,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2507-b.png
35,109,50,130,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2508-h.png
35,109,50,130,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2508-v.png
35,109,50,130,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2508-hv.png
35,109,50,130,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2508-b.png
370,95,381,108,without_mask,maksssksksss634,400,300,maksssksksss634.xml,maksssksksss634.png,maksssksksss634-2512-h.png
370,95,381,108,without_mask,maksssksksss634,400,300,maksssksksss634.xml,maksssksksss634.png,maksssksksss634-2512-v.png
370,95,381,108,without_mask,maksssksksss634,400,300,maksssksksss634.xml,maksssksksss634.png,maksssksksss634-2512-hv.png
370,95,381,108,without_mask,maksssksksss634,400,300,maksssksksss634.xml,maksssksksss634.png,maksssksksss634-2512-b.png
18,117,45,145,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2514-h.png
18,117,45,145,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2514-v.png
18,117,45,145,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2514-hv.png
18,117,45,145,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2514-b.png
62,120,85,143,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2515-h.png
62,120,85,143,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2515-v.png
62,120,85,143,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2515-hv.png
62,120,85,143,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2515-b.png
96,128,120,157,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2516-h.png
96,128,120,157,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2516-v.png
96,128,120,157,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2516-hv.png
96,128,120,157,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2516-b.png
8,147,57,198,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2520-h.png
8,147,57,198,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2520-v.png
8,147,57,198,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2520-hv.png
8,147,57,198,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2520-b.png
211,128,267,233,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2522-h.png
211,128,267,233,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2522-v.png
211,128,267,233,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2522-hv.png
211,128,267,233,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-2522-b.png
388,63,396,72,without_mask,maksssksksss310,400,267,maksssksksss310.xml,maksssksksss310.png,maksssksksss310-2539-h.png
388,63,396,72,without_mask,maksssksksss310,400,267,maksssksksss310.xml,maksssksksss310.png,maksssksksss310-2539-v.png
388,63,396,72,without_mask,maksssksksss310,400,267,maksssksksss310.xml,maksssksksss310.png,maksssksksss310-2539-hv.png
388,63,396,72,without_mask,maksssksksss310,400,267,maksssksksss310.xml,maksssksksss310.png,maksssksksss310-2539-b.png
98,150,199,265,without_mask,maksssksksss701,301,400,maksssksksss701.xml,maksssksksss701.png,maksssksksss701-2551-h.png
98,150,199,265,without_mask,maksssksksss701,301,400,maksssksksss701.xml,maksssksksss701.png,maksssksksss701-2551-v.png
98,150,199,265,without_mask,maksssksksss701,301,400,maksssksksss701.xml,maksssksksss701.png,maksssksksss701-2551-hv.png
98,150,199,265,without_mask,maksssksksss701,301,400,maksssksksss701.xml,maksssksksss701.png,maksssksksss701-2551-b.png
69,64,89,81,without_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2557-h.png
69,64,89,81,without_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2557-v.png
69,64,89,81,without_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2557-hv.png
69,64,89,81,without_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2557-b.png
101,73,108,82,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2578-h.png
101,73,108,82,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2578-v.png
101,73,108,82,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2578-hv.png
101,73,108,82,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2578-b.png
178,64,185,72,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2580-h.png
178,64,185,72,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2580-v.png
178,64,185,72,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2580-hv.png
178,64,185,72,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2580-b.png
282,75,295,92,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2584-h.png
282,75,295,92,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2584-v.png
282,75,295,92,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2584-hv.png
282,75,295,92,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-2584-b.png
163,164,269,299,without_mask,maksssksksss236,301,400,maksssksksss236.xml,maksssksksss236.png,maksssksksss236-2586-h.png
163,164,269,299,without_mask,maksssksksss236,301,400,maksssksksss236.xml,maksssksksss236.png,maksssksksss236-2586-v.png
163,164,269,299,without_mask,maksssksksss236,301,400,maksssksksss236.xml,maksssksksss236.png,maksssksksss236-2586-hv.png
163,164,269,299,without_mask,maksssksksss236,301,400,maksssksksss236.xml,maksssksksss236.png,maksssksksss236-2586-b.png
266,125,281,151,without_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2590-h.png
266,125,281,151,without_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2590-v.png
266,125,281,151,without_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2590-hv.png
266,125,281,151,without_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2590-b.png
76,128,142,185,without_mask,maksssksksss717,510,287,maksssksksss717.xml,maksssksksss717.png,maksssksksss717-2593-h.png
76,128,142,185,without_mask,maksssksksss717,510,287,maksssksksss717.xml,maksssksksss717.png,maksssksksss717-2593-v.png
76,128,142,185,without_mask,maksssksksss717,510,287,maksssksksss717.xml,maksssksksss717.png,maksssksksss717-2593-hv.png
76,128,142,185,without_mask,maksssksksss717,510,287,maksssksksss717.xml,maksssksksss717.png,maksssksksss717-2593-b.png
96,233,186,341,without_mask,maksssksksss172,301,400,maksssksksss172.xml,maksssksksss172.png,maksssksksss172-2596-h.png
96,233,186,341,without_mask,maksssksksss172,301,400,maksssksksss172.xml,maksssksksss172.png,maksssksksss172-2596-v.png
96,233,186,341,without_mask,maksssksksss172,301,400,maksssksksss172.xml,maksssksksss172.png,maksssksksss172-2596-hv.png
96,233,186,341,without_mask,maksssksksss172,301,400,maksssksksss172.xml,maksssksksss172.png,maksssksksss172-2596-b.png
157,82,179,113,without_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-2599-h.png
157,82,179,113,without_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-2599-v.png
157,82,179,113,without_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-2599-hv.png
157,82,179,113,without_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-2599-b.png
334,106,367,144,without_mask,maksssksksss334,400,312,maksssksksss334.xml,maksssksksss334.png,maksssksksss334-2606-h.png
334,106,367,144,without_mask,maksssksksss334,400,312,maksssksksss334.xml,maksssksksss334.png,maksssksksss334-2606-v.png
334,106,367,144,without_mask,maksssksksss334,400,312,maksssksksss334.xml,maksssksksss334.png,maksssksksss334-2606-hv.png
334,106,367,144,without_mask,maksssksksss334,400,312,maksssksksss334.xml,maksssksksss334.png,maksssksksss334-2606-b.png
205,67,216,78,without_mask,maksssksksss194,400,267,maksssksksss194.xml,maksssksksss194.png,maksssksksss194-2609-h.png
205,67,216,78,without_mask,maksssksksss194,400,267,maksssksksss194.xml,maksssksksss194.png,maksssksksss194-2609-v.png
205,67,216,78,without_mask,maksssksksss194,400,267,maksssksksss194.xml,maksssksksss194.png,maksssksksss194-2609-hv.png
205,67,216,78,without_mask,maksssksksss194,400,267,maksssksksss194.xml,maksssksksss194.png,maksssksksss194-2609-b.png
84,48,95,59,without_mask,maksssksksss657,400,267,maksssksksss657.xml,maksssksksss657.png,maksssksksss657-2614-h.png
84,48,95,59,without_mask,maksssksksss657,400,267,maksssksksss657.xml,maksssksksss657.png,maksssksksss657-2614-v.png
84,48,95,59,without_mask,maksssksksss657,400,267,maksssksksss657.xml,maksssksksss657.png,maksssksksss657-2614-hv.png
84,48,95,59,without_mask,maksssksksss657,400,267,maksssksksss657.xml,maksssksksss657.png,maksssksksss657-2614-b.png
94,35,110,50,without_mask,maksssksksss657,400,267,maksssksksss657.xml,maksssksksss657.png,maksssksksss657-2615-h.png
